Image Name,Dice Score Class 0,Dice Score Class 1,Dice Score Class 2,Dice Score Class 3,Dice Score Class 4,Dice Score Class 5
133_cfd,0.9844225665009192,0.7687785760626723,0.8415904739864787,0.9349606054480208,0.6543478253757089,0.9044283211843615
134_cfd,0.994692195634251,0.8121569423854282,0.8656622721702253,0.9462322604544808,0.6371681404651891,0.9088817302221719
135_cfd,0.9934085940888359,0.8929393353174565,0.8679588127092733,0.9402173911698773,0.6632653049944468,0.9103067613936623
136_cfd,0.9918197519543985,0.8913656161546091,0.8891028725904183,0.9374907638632347,0.8031037819562523,0.8940711461743817
137_cfd,0.9926393826585064,0.7955480280026173,0.8608666213844166,0.9162285312099143,0.7458333325564236,0.845629105502068
138_cfd,0.993233782973243,0.8458256292955607,0.8629423386270985,0.9353330106538731,0.5434116439801719,0.9161557878726869
139_cfd,0.9934642139923684,0.8567511098944404,0.883566802096164,0.9293008639180477,0.8129899207021389,0.9162987814836395
13_cfd,0.9953165535168539,0.9019855387982333,0.8233820455852268,0.9493504046414327,0.524770641238953,0.8956770273498255
140_cfd,0.9935819942798398,0.881853281807884,0.8745781774818396,0.9515163220105242,0.5907692298603551,0.894271527080747
141_cfd,0.99374364540048,0.9210741707556973,0.7852522636528939,0.926757990698309,0.651399490265395,0.85817221077721
142_cfd,0.9934042975462118,0.8974278403331944,0.8457085323821524,0.9260647357877232,0.6752136742518324,0.907417518063535
143_cfd,0.9936569411969607,0.8767303023763872,0.8352698165717442,0.9207861821142367,0.7196428565003188,0.9077662829004979
144_cfd,0.9956806962827283,0.9152995927332577,0.8707667296475842,0.9373509644618792,0.47668393658890174,0.8786610877129252
145_cfd,0.9946890298108441,0.884409322201687,0.8762030321850753,0.9213750849350961,0.6588235287658593,0.9452487689464798
146_cfd,0.9864204423427391,0.8589064553040936,0.8584099867183952,0.9307163226085025,0.7422459885109669,0.8683940857430149
147_cfd,0.9924807325268441,0.8682455965335732,0.8684210524159829,0.9446518420800759,0.7449275351522789,0.9334102046026658
148_cfd,0.9919123897217369,0.8155268474367522,0.874147259262727,0.9478941233647588,0.7727272716942148,0.9248592640185315
149_cfd,0.9929119758572097,0.8715013390289607,0.8617695374649683,0.9303762950499225,0.7923076907840236,0.9259170077112194
14_cfd,0.9957547399301868,0.9266221265470149,0.8119834707947715,0.9319148934367669,0.4573643401989063,0.8209205019203094
150_cfd,0.9921430855394732,0.8904551119132555,0.8596112308362817,0.9333607566981981,0.8060836486576356,0.8930957682912866
151_cfd,0.9926093561716326,0.8824202616866985,0.8900867734827653,0.9460308784060621,0.738327903650024,0.890827338049386
152_cfd,0.9937269516073408,0.848947084175962,0.8495030759939651,0.922512234722163,0.7230169041313175,0.9268018017148272
153_cfd,0.9928933043941663,0.8545652699894305,0.8664523042086918,0.9127606337092976,0.7852348984505203,0.9253360266548569
154_cfd,0.9904649268802561,0.8408411671553094,0.8706171825157643,0.9410891822316234,0.6656934296851191,0.9117503126033522
155_cfd,0.9923648892950669,0.862219176699025,0.864330637760228,0.9502354587055828,0.5596707811252801,0.9038551950042483
156_cfd,0.9926904763829033,0.8339143589532385,0.8501270107676752,0.9326443334047319,0.529711374312884,0.8887031036797258
157_cfd,0.992657957604854,0.8620884714977889,0.7832939316128494,0.9098846270938932,0.6025641006328074,0.8914674401428961
158_cfd,0.9913966669642645,0.8724050893281613,0.8544272133930898,0.9489027709516413,0.6413223129895499,0.8917715883955378
159_cfd,0.9941451917600502,0.9067206113223915,0.8167901232551136,0.90347325785138,0.8241082400687475,0.9197745836180728
15_cfd,0.9966055751328521,0.9221237662328273,0.8444161626330207,0.9382716047679245,0.7063953478104719,0.9206194365418096
160_cfd,0.9947109920421442,0.8712295206805061,0.8418693979379419,0.9360442161594859,0.7768361570948642,0.9054954203886869
161_cfd,0.9929745018905349,0.8957002979567806,0.8312788902807092,0.8773093318623142,0.45714285569161,0.9158878504070102
162_cfd,0.991763245631429,0.8225239990153053,0.8815597666032142,0.9419035845268999,0.6687499989550781,0.9259845141182262
163_cfd,0.9932759783849033,0.8641555285015701,0.8319821076790657,0.9271844657943726,0.5336048868969351,0.8716013759991564
164_cfd,0.9935520782416184,0.9202354179185495,0.8713402060059092,0.9401236575105558,0.6544850487467025,0.8904247883132387
165_cfd,0.9923050647434664,0.8791087714464645,0.8960287366002736,0.9506936317983129,0.7486772476869349,0.8651565824821255
166_cfd,0.9924060818378949,0.9015138148522702,0.8488160288346754,0.9243949451864649,0.7634543169418594,0.9130517502936595
167_cfd,0.9944221126331391,0.914862652314223,0.8628297360041175,0.9436286118832103,0.5445544545469398,0.8878777271161034
168_cfd,0.9947977164302474,0.8694583172593577,0.8840633049532456,0.9461800184122826,0.8164313211599085,0.9435496241031178
169_cfd,0.991284168263591,0.7634805731449638,0.8661749207868967,0.9501116901042276,0.831038797458024,0.9284746272452586
16_cfd,0.9946270738039197,0.9144754175626034,0.8480669783678733,0.9467877999761862,0.58232235600984,0.8643698210692877
170_cfd,0.9948659697331349,0.879721597848204,0.8754871031962354,0.9546466331448739,0.7602339173876862,0.8806151354538493
171_cfd,0.993127994976013,0.8958491200727583,0.8889351079681914,0.9354426332797311,0.7846889942766878,0.8798384381869271
172_cfd,0.9932512835154858,0.879456082268807,0.8616986656586888,0.9392461195950855,0.8067415721272566,0.9419389683531224
173_cfd,0.9931610560814458,0.8751462476530645,0.866653688754788,0.9545284663068981,0.7360970670009129,0.9280729240187955
174_cfd,0.9943823600698022,0.8872690712022578,0.8803252031088902,0.9370172309956896,0.8005578789392498,0.9230390547322744
175_cfd,0.9928083572687704,0.8848832445265832,0.8687842276300581,0.9374799613758448,0.7450199195766734,0.8978798884282557
176_cfd,0.9923223452931986,0.8477690288128353,0.8787520678613207,0.9397169315149891,0.8272620436812432,0.9187101304548071
177_cfd,0.9926849914204056,0.8336271185875507,0.8068699611612794,0.919413140353091,0.6937119661385153,0.9247865763228741
178_cfd,0.9917419360160653,0.8543976348152749,0.8737864075549061,0.9566265058594446,0.7477203639840726,0.8743319926795035
179_cfd,0.9943041903971352,0.8702164430194868,0.8925874124625751,0.9427581426274763,0.793324774334628,0.9347301512015344
17_cfd,0.9947534275258225,0.8989428213652982,0.8508170793751141,0.9331441743335441,0.34684684606566024,0.9248727924847977
180_cfd,0.9916080376974753,0.8299561311452917,0.8790871185255459,0.9483359744931321,0.7878787868407394,0.9311435094913804
181_cfd,0.9932734011332573,0.8324716412661106,0.8449942014514905,0.938999593139691,0.19491525341137605,0.9175030599006525
182_cfd,0.9952884583683501,0.9256189994479223,0.8246210947031793,0.9339407743101859,0.7050997767070959,0.9176233634524045
183_cfd,0.9948028618308817,0.8762059061141316,0.8716645487617236,0.94934172854188,0.8355957755119219,0.9453337359600321
184_cfd,0.9948595602321092,0.9147553728597347,0.8658199887970145,0.9327389027073582,0.7006535938553548,0.8403528740978439
185_cfd,0.9949826290182677,0.8856555190915171,0.8480074140759946,0.9321999593336976,0.7378129107538697,0.9375632316131259
186_cfd,0.9926685942679244,0.8671011617530687,0.8592375364469117,0.9258047855180229,0.7860261997292195,0.9232002136420996
187_cfd,0.9940632635385044,0.8994948279576861,0.8348214282608551,0.9206131317957874,0.7984934071591462,0.9200603317259146
188_cfd,0.9859939474542221,0.0,0.8282885429057175,0.9178981935718599,0.6275752763429869,0.9211589716343256
189_cfd,0.9953672713003572,0.8827963066814776,0.890399320053696,0.9386213407103642,0.7848536991654842,0.9307180384636975
18_cfd,0.9943967343543753,0.9237989034047115,0.8496533793653264,0.9574930187779254,0.6385696032713032,0.8568207439604254
190_cfd,0.9948484623669979,0.8969390273452889,0.8783515390073606,0.9417712690129408,0.9005235590307283,0.929223744216469
191_cfd,0.992019086843521,0.8176788470909883,0.781889763471697,0.9191824487306989,0.6266666656222222,0.9188453981472838
192_cfd,0.9945997582944159,0.9062303992835966,0.8428886436485974,0.9449049242735406,0.6298701288476134,0.9004424777764997
193_cfd,0.9955747007528372,0.8773106493638712,0.8516015278132232,0.9366391182960332,0.6833333323842593,0.9307717786319121
194_cfd,0.993344831971099,0.8639479492933688,0.8672206831270137,0.9229357796955523,0.7367205534218008,0.9095425982091522
195_cfd,0.9940722715837849,0.8667832676820592,0.8388378443409888,0.9394052042863559,0.6619964962136664,0.9206400516469501
196_cfd,0.9943650537557752,0.9138348888303081,0.8605527636389126,0.9368621344167337,0.7149606287953376,0.9284640816855677
197_cfd,0.9956796031554012,0.92214697481826,0.8529789968167639,0.9325332466862579,0.7857988156381079,0.910764395452827
198_cfd,0.9932968924974648,0.8950648305912622,0.8710801391942856,0.9306550216715013,0.7203647405465582,0.9258800879451402
199_cfd,0.9930401851441342,0.8855650762619497,0.8438718425421474,0.9379204891532231,0.7744107735416266,0.9481016629464636
19_cfd,0.990243749146846,0.8764179581052717,0.833965444409194,0.9253088191718889,0.7703703694192958,0.8083838705385271
1_cfd,0.9929754809935203,0.9015348971473339,0.7790379347755034,0.9219608703183203,0.45833333227237655,0.8458250806999036
200_cfd,0.9916897738087215,0.8373311597090515,0.8518197571811482,0.9189092212201454,0.7438524582542495,0.9230953952738731
201_cfd,0.9933859010990512,0.8225597930815643,0.8786913721947465,0.9223243402131153,0.8205128196362043,0.928696627572832
202_cfd,0.9937109260227116,0.8865968068861252,0.8893794454526909,0.9539882748349638,0.7428571415306122,0.9184182974214047
203_cfd,0.9901708843279838,0.7982815331410162,0.8712192077108765,0.9254287843166612,0.6943942121258694,0.9036849072758337
204_cfd,0.9938587148686187,0.908809481650946,0.856825748977397,0.9397914562832507,0.6685878952902192,0.9318433982460101
205_cfd,0.9942510082937748,0.9014409221382454,0.8486470410797957,0.9447916665026402,0.654545453355372,0.9204612654553177
206_cfd,0.992954341652459,0.8650911694560077,0.8532670995694942,0.9322759713033661,0.6296296287327213,0.886960032207614
207_cfd,0.9937964024096164,0.8432552540650629,0.8574470915935781,0.9343548143406406,0.752066115080937,0.9415840981738749
208_cfd,0.9938103287291354,0.8238062554344733,0.8455629136832946,0.939450160070931,0.79286422121619,0.932794754657956
209_cfd,0.9954437974500638,0.8474139516981949,0.862834376533058,0.946748243610526,0.676870747148179,0.9276742032357961
20_cfd,0.9964470685291256,0.8982035927340957,0.8925781245641708,0.9530864195720633,0.4057971002730519,0.8746536265892985
210_cfd,0.9948337976975703,0.8864746794914943,0.8494124075295403,0.9375607856569614,0.3323076912852071,0.9226850081616755
211_cfd,0.9935285743319229,0.827340690578331,0.8250615977384507,0.9393122048315387,0.7940446640272398,0.9174475679476296
212_cfd,0.9941588736493036,0.8883890576967545,0.8660981791043793,0.9337796534807481,0.8284854555381289,0.9439403530320081
213_cfd,0.9931376945430824,0.8830901992560566,0.8380805745860712,0.9553752534112756,0.6068111448846119,0.8435964150269447
214_cfd,0.9923851096838457,0.9000532845817137,0.8546550567415371,0.9358998316322369,0.7150837978839611,0.9215017064039991
215_cfd,0.9922291552035538,0.8979639324840812,0.9200108458622545,0.9374293251154486,0.7348017614671349,0.8257518511673339
216_cfd,0.9917445427989174,0.8361618377210969,0.8565676897693589,0.9271211020799273,0.7284946226767546,0.9116496276087561
217_cfd,0.9920063139125759,0.8836354084194188,0.8852373497951911,0.96272229805699,0.7940886691683855,0.9284740740190534
218_cfd,0.9905863470164822,0.8745816512826629,0.8440878966089835,0.9203774208044401,0.7400241829020264,0.9228925972680451
219_cfd,0.9939186581388926,0.9243141623407494,0.8355899417035494,0.9253012046334735,0.5219638236150338,0.8881052487605987
21_cfd,0.990824373051401,0.8297702391190259,0.8290013676110345,0.9189435334884007,0.4140127375349913,0.8945398217510597
220_cfd,0.9931560651291552,0.9185892725599343,0.8829516538036017,0.9329398260480505,0.6922320543832526,0.9261416755896338
221_cfd,0.9924977011108803,0.9181902788760338,0.859934853233456,0.9446606869276255,0.723910170774227,0.8591612804961428
222_cfd,0.9929760851403462,0.9194093924509104,0.8230291132407495,0.9303667076781279,0.6856403613381108,0.8797068485115356
223_cfd,0.9924795709886949,0.9111733077664,0.8716195211576594,0.9239362574463715,0.7484220011285644,0.9243227325585746
224_cfd,0.988486645360933,0.8789737208284012,0.8375203323987853,0.9154704942556317,0.717021275832956,0.8345183597122315
225_cfd,0.9884738752405915,0.8404387568248468,0.8098827468991032,0.9063572477682044,0.7699468079987055,0.8809456796246415
226_cfd,0.9933237411253092,0.9020746570549011,0.8434219341426352,0.9138030330363212,0.8117647046885813,0.9304680466999923
227_cfd,0.9945043165625087,0.9113330058977829,0.8697247704142268,0.9428626765557112,0.8351648342470717,0.9163702689542754
228_cfd,0.9898573792762713,0.8718989467485951,0.895369659530476,0.9464936578296408,0.7159353340462641,0.8751540040169246
229_cfd,0.9919692229693684,0.8845863316151319,0.835573348345561,0.9365473234781021,0.6776699022546894,0.8628435516830281
22_cfd,0.9928325394497175,0.862721537956207,0.8670427072610684,0.9380494784424351,0.6741996220824866,0.8868778279248463
230_cfd,0.9944486153239482,0.9363022197388563,0.8597149285709461,0.9178148807071138,0.714548802288629,0.8692292047112844
231_cfd,0.9909177790257976,0.8367644000396774,0.887681691251258,0.9448317670589828,0.7159353343218358,0.9122316360193936
232_cfd,0.9907173539497622,0.9102408447663484,0.8720379145122525,0.943619176072988,0.6596026481329766,0.9080841638207612
233_cfd,0.9900433984113403,0.848215538572982,0.841816367055435,0.9450204208380426,0.7966881317417772,0.9064345663098269
234_cfd,0.9945147574181687,0.9297146833321845,0.8762827819622911,0.9478809736793722,0.4573991021134549,0.87298747751851
235_cfd,0.9936117521819446,0.9312191103469516,0.8418962519627957,0.9282109716867636,0.6550356854440637,0.8837259562477062
236_cfd,0.9935770494303428,0.9091161756110285,0.8685158499876592,0.9158307891592169,0.612303289538908,0.8996233520810147
237_cfd,0.9901444777600911,0.8436635756936853,0.877547339787638,0.945143884750428,0.7118644058515458,0.9077956441168537
238_cfd,0.9939993653154372,0.917784825529894,0.8252319106399882,0.9294342019645191,0.5161290312786926,0.8425282026205334
239_cfd,0.9903776557223349,0.8966981131811115,0.8405172412660941,0.9171830984623686,0.6683738787856929,0.7724967122351123
23_cfd,0.9966381042992497,0.9178715595656608,0.7657572903265488,0.9139912800408261,0.617142855967347,0.8884388184154534
240_cfd,0.9915201592980591,0.8983333858133539,0.8399891331594705,0.9344555872252049,0.710982657932106,0.9371310035952504
241_cfd,0.9881204930169526,0.7464608779707436,0.8226059652478791,0.942548158002273,0.7340823960872879,0.8388422033914393
242_cfd,0.9936462381225846,0.9117064694342059,0.8746518104109328,0.9359256126904605,0.8048245605210257,0.9222878156467349
243_cfd,0.9918823870467102,0.861771159102667,0.8707021790362062,0.9227922622501611,0.7909090901900826,0.9262385320421109
244_cfd,0.9918528384790736,0.896919635143799,0.841052241259336,0.9524853799428937,0.4229607237977017,0.914594393134526
245_cfd,0.9943872198752005,0.9201673639782356,0.8579216351421051,0.941227878317407,0.5757009335033627,0.90171838287777
246_cfd,0.992352037458009,0.8918708832429787,0.883089023796373,0.9202941759252048,0.7097560966954194,0.9187256692683939
247_cfd,0.9909545719878579,0.8671948825737008,0.8891571110663533,0.9390748399888915,0.7427184457005844,0.9098191213294807
248_cfd,0.9933889416945384,0.9323946317713048,0.8477020123617597,0.9515507123299999,0.6929577455028764,0.9276131916624082
249_cfd,0.9911555742718192,0.8897547866681305,0.8992750856735453,0.9470819472411427,0.7976710323178006,0.893181338305554
24_cfd,0.993458444178269,0.9087919830181795,0.8034274189498853,0.9170133564885015,0.649214658552854,0.6207885303546974
250_cfd,0.992788113582969,0.9159504549761138,0.8492639434274799,0.9509352126659073,0.7896924349212864,0.9151861251147222
251_cfd,0.9933377943185284,0.896385941607411,0.8832509135920767,0.9429715809759733,0.704545453655877,0.9413541850949569
252_cfd,0.9917012448111764,0.9017651821570278,0.8923651643958987,0.9632829372049704,0.6243739555519634,0.9142373518041905
253_cfd,0.9927343919927225,0.8751430872567455,0.89080010401595,0.950185582936084,0.7158774363288615,0.9292735553908806
254_cfd,0.9939716769027593,0.8873146118501954,0.8627235210831572,0.9271784742218765,0.6136363622417356,0.89429835968572
255_cfd,0.9940946681606738,0.9238973370631013,0.8347543642571035,0.9345705446265594,0.2929936296401477,0.9106273272829236
256_cfd,0.9897136801824017,0.7997798128008917,0.8662852297380196,0.917596398332825,0.7900113498410768,0.9089165866817913
257_cfd,0.9867159328459106,0.8682348640871933,0.8882607248273593,0.9439330542616551,0.7318295730177574,0.9068213782606521
258_cfd,0.9926477029399152,0.8446553167265054,0.817294281349468,0.8962887643883354,0.5195729518876407,0.8947483587642507
259_cfd,0.9919791874439126,0.8719249506433174,0.8665366394910737,0.9382022470153178,0.7207207194221248,0.9296937721149565
25_cfd,0.9933240110043235,0.91598079557116,0.7843588266864984,0.9353652126580198,0.5763293300577541,0.5702764975316024
260_cfd,0.9912107683904615,0.8918502946472521,0.8646668990469711,0.9230188677503738,0.7308270665701848,0.8920747421961924
261_cfd,0.9892814488263245,0.900733774263623,0.8697698743632623,0.9299303942877137,0.7191256822741796,0.8642245669058107
262_cfd,0.9885176036245272,0.8442475517672291,0.840649108581897,0.9221361596163603,0.6594301212219401,0.8369984890318954
263_cfd,0.9930866981088035,0.8900322081026464,0.8799590476375841,0.9549036041986749,0.69119999889408,0.8912213739243154
264_cfd,0.9938587348007835,0.7744384038594277,0.8426329553525211,0.9346330273442979,0.6833578782277498,0.8900197906573338
265_cfd,0.9908996810220095,0.8812817195448541,0.8297389327951933,0.9403413890585869,0.4787234034065188,0.926112041603749
266_cfd,0.9930114319021786,0.8739351829403733,0.8573122527949976,0.9057718118373768,0.6887608059239758,0.9184839649074654
267_cfd,0.9920500364171166,0.8694003708687656,0.8704409360722807,0.954618259306884,0.5893416918662356,0.9167377787496357
268_cfd,0.9921804250090102,0.8851206113810556,0.8677797831977031,0.9364406777677032,0.6383701177616806,0.8458470607168637
269_cfd,0.9930822897747412,0.9290805000312805,0.8218562871175688,0.9068615890339868,0.18181818109953288,0.8949079088846866
26_cfd,0.9893768551986356,0.9098102243364152,0.7679494541160398,0.9425478766123982,0.635696820738757,0.0
270_cfd,0.9922327745018409,0.9204147763797662,0.8415221577934676,0.9301130522558901,0.5593220329503017,0.8968325054232691
271_cfd,0.9917156165957569,0.9128752344948149,0.8747161239828318,0.94050303539627,0.6811070990600396,0.9212697273205461
272_cfd,0.9877683791201144,0.855289726462238,0.8615960097960107,0.9135603463805035,0.7905935041538706,0.9364557124742625
273_cfd,0.9908899132056992,0.8801549164139656,0.8557802991521493,0.9136754670848893,0.7241003263641218,0.9323025792260456
274_cfd,0.9870416322008452,0.843318367672987,0.814177563381219,0.8940068042674675,0.5370051625869102,0.896421297512886
275_cfd,0.9912864899000788,0.8679052822998942,0.8844334307536756,0.94064674561182,0.7150837978839611,0.890446976180465
276_cfd,0.9868623819243975,0.8287732247127522,0.8700737348410695,0.9336179293631551,0.36363636288504886,0.8884772136731534
277_cfd,0.9922112243705122,0.8717514375753688,0.8174097661651063,0.9119266052954296,0.5562632684580398,0.8430453878707107
278_cfd,0.9918286091004344,0.9131512165722301,0.8678467089073987,0.9371727747157766,0.7408142991650305,0.9125020480982712
279_cfd,0.9905491022046687,0.8747991779983262,0.879301745416633,0.9342359766084649,0.7783505144608885,0.9009708737103443
27_cfd,0.9954306103761085,0.918713414946671,0.8714203342549643,0.9401227399336336,0.6197654930992202,0.9183517740444151
280_cfd,0.9940014691972001,0.9239211773180372,0.8554366755771494,0.9225461443983877,0.8020434217087568,0.9370095901332814
281_cfd,0.9911792801974403,0.8323090429772086,0.8681440440808466,0.9441255260344191,0.771999998456,0.9058971141023925
282_cfd,0.9936502362255174,0.858773026090378,0.8528784645156793,0.957374424463203,0.5927835036268466,0.938512145630249
283_cfd,0.9925870891081575,0.8993815811090012,0.8456299657078236,0.940053050231644,0.6081081067384952,0.9271745986593415
284_cfd,0.9914453940134871,0.9065153526940112,0.8869808304938137,0.9440464003848437,0.8248914604560181,0.886375454960584
285_cfd,0.9915457413228359,0.887180373147582,0.8166507782597233,0.913773281003961,0.636986300279133,0.9203691045272061
286_cfd,0.9934528724763784,0.9238188334661512,0.8212048188813471,0.9402631009402063,0.4730538907992399,0.9329391891103936
287_cfd,0.9916656316226194,0.8741442040266756,0.8728230050885332,0.9498069496711272,0.8249400469724939,0.9324558997411154
288_cfd,0.993058957688886,0.8988701241306795,0.8142929034653784,0.9521008401361132,0.2765957437000151,0.8729316264637946
289_cfd,0.9935393275963141,0.8814137489514656,0.8381527835912488,0.9243749998555664,0.7761194019319954,0.9645638287720217
28_cfd,0.9892582230384106,0.8241981323254487,0.8558558556630954,0.9435825104119212,0.5592920344083326,0.8481967211724267
290_cfd,0.9909297100425063,0.8939513500225083,0.8777376141021183,0.9426919899351458,0.6143958860997483,0.9091814945972113
291_cfd,0.9903973732365294,0.8640568850499252,0.8502994009762304,0.9447674417078863,0.7771639028044863,0.9150187064925157
292_cfd,0.9896627401407612,0.8209708095253051,0.861660078824332,0.9382032195017823,0.8375209366205679,0.9220408628099485
293_cfd,0.9912912246785438,0.8720344009166654,0.8143360749664112,0.9262311555927173,0.1643835611934697,0.8875586473244526
294_cfd,0.9940381010412572,0.920681348893639,0.8834895732000211,0.9426244342185295,0.8021276587211408,0.8973413544636774
295_cfd,0.991271953387023,0.9104297346432996,0.8338414630968592,0.934157255287842,0.31874999900390627,0.8497745430860079
296_cfd,0.9898676288552521,0.8509293209908151,0.8491784035066965,0.9320183161444138,0.7406568508033331,0.9164149042643925
297_cfd,0.9917773640581669,0.8600275355273048,0.8551218231975054,0.9296772988379635,0.7971830974687562,0.9396187795228592
298_cfd,0.9901113483421301,0.8803560466273678,0.9024958401160572,0.952927669208822,0.749999998870482,0.9090676882619325
299_cfd,0.9930630068600684,0.9190631693205848,0.8555686734137865,0.9417005615065465,0.7206611558336179,0.8542424241129936
29_cfd,0.994563780566353,0.9093109010769007,0.8733108106264124,0.9554489374975396,0.5808736710969614,0.8821507983745551
2_cfd,0.994037715492824,0.8905756494706788,0.885263730127739,0.9441546485203812,0.638083227442518,0.9087755101113494
300_cfd,0.9900070438650674,0.8807369101202088,0.8916553198032181,0.9569035613991049,0.6979722511227617,0.8844621513040696
301_cfd,0.9889198802404767,0.8656595430779049,0.8498829821381004,0.9224603050836349,0.687769783183065,0.901968608612532
302_cfd,0.988739423144768,0.900427648512316,0.8506342218869702,0.9431732079189008,0.7341176461951557,0.8468255840731
303_cfd,0.9927675344491708,0.9051985390898594,0.7823647291453448,0.9160530189209493,0.5408348447534758,0.9073922307074748
304_cfd,0.9922906787662702,0.91257019164562,0.8682828281074175,0.9359624411387863,0.8052373145577131,0.9130393003831038
305_cfd,0.9913851072717151,0.8902160929203238,0.8764362022018874,0.932940791473186,0.6866416970204223,0.9021290919042221
306_cfd,0.9924460439129859,0.8918820235753222,0.7853323144441053,0.9347186824280104,0.5217391293005671,0.9176958285760691
307_cfd,0.9945057120155629,0.90476190471382,0.870317002734308,0.9407051280543741,0.7726550067207393,0.9396910045533926
308_cfd,0.988612428865893,0.8858838840464119,0.8181818178979244,0.9321582289542614,0.6980273130530693,0.9110429447386992
309_cfd,0.9919136674936313,0.8968191583662517,0.845471236100754,0.9268051432695672,0.550488598451973,0.8860257680286735
